YEAR,INSTRUMENT,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,YTD,SINCE_INCEPTION,URL,REF_DATE,LOG_TIMESTAMP,SLUG_URL
2023,DOLAR p.p. acima IBOV,-5.64,9.62,0.46,-4.07,-1.83,-14.43,-4.88,8.89,1.03,3.93,-14.95,-7.29,-29.5,-3232.32,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2022,DOLAR p.p. acima IBOV,-10.98,-4.96,-13.87,13.93,-7.09,22.27,-5.64,-6.34,3.93,-8.22,3.77,1.0,-11.19,-2509.45,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2021,DOLAR p.p. acima IBOV,8.69,5.37,-2.98,-7.09,-9.33,-4.86,6.33,2.9,12.33,10.48,1.12,-3.55,19.31,-2333.68,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2020,DOLAR p.p. acima IBOV,7.55,13.8,45.46,-5.86,-8.58,-7.84,-13.25,8.59,7.89,3.01,-23.53,-11.83,26.01,-2770.92,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2019,DOLAR p.p. acima IBOV,-16.57,4.23,4.41,0.26,-0.82,-6.81,-2.59,10.59,-2.94,-6.21,4.55,-11.42,-27.56,-2800.8,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2018,DOLAR p.p. acima IBOV,-15.54,2.09,2.42,3.85,18.22,8.38,-11.49,13.34,-6.65,-17.33,1.54,2.1,2.1,-2042.19,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2017,DOLAR p.p. acima IBOV,-11.43,-3.97,4.75,0.3,5.53,1.69,-10.17,-6.93,-4.22,3.42,2.68,-4.73,-25.36,-1781.74,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2016,DOLAR p.p. acima IBOV,10.33,-7.47,-27.54,-10.74,14.27,-17.02,-10.31,-0.99,-0.62,-13.24,11.43,-1.34,-55.47,-1335.24,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2015,DOLAR p.p. acima IBOV,6.43,-1.86,12.3,-16.61,12.36,-3.0,13.57,15.78,12.3,-4.67,1.42,5.33,60.32,-795.22,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2014,DOLAR p.p. acima IBOV,11.08,-2.69,-10.07,-3.6,0.88,-5.39,-2.06,-11.0,21.14,-1.22,4.57,12.37,16.3,-1113.97,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2013,DOLAR p.p. acima IBOV,-0.75,3.26,3.81,0.18,10.8,15.23,1.73,-0.1,-10.66,-4.89,8.82,2.62,30.13,-1189.21,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2012,DOLAR p.p. acima IBOV,-18.42,-6.06,8.58,8.0,18.75,0.2,-1.79,-2.34,-4.03,3.6,3.03,-9.08,1.54,-1484.8,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2011,DOLAR p.p. acima IBOV,4.37,-1.94,-3.74,0.18,2.71,2.24,5.43,5.94,24.22,-20.44,9.76,3.8,30.69,-1385.4,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2010,DOLAR p.p. acima IBOV,12.32,-5.09,-7.47,1.21,11.61,2.51,-13.26,3.44,-10.1,-1.37,5.06,-5.27,-5.35,-1758.2,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2009,DOLAR p.p. acima IBOV,-5.55,5.53,-9.84,-21.46,-21.92,2.17,-10.46,-2.41,-14.64,-1.96,-8.56,-2.83,-108.15,-1730.22,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2008,DOLAR p.p. acima IBOV,6.26,-11.1,7.88,-14.86,-10.39,8.13,6.89,10.76,28.15,35.3,12.07,-2.44,73.16,-800.04,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2007,DOLAR p.p. acima IBOV,-1.0,1.37,-7.56,-7.69,-11.93,-4.2,-2.14,3.66,-16.94,-13.19,5.82,-2.09,-60.8,-1595.69,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2006,DOLAR p.p. acima IBOV,-20.05,-4.23,3.43,-10.18,19.61,-6.2,-0.67,0.56,1.06,-9.15,-5.69,-7.39,-41.59,-1014.56,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2005,DOLAR p.p. acima IBOV,5.93,-16.69,8.18,1.58,-6.5,-1.6,-2.25,-8.81,-18.61,5.85,-7.81,1.24,-39.53,-685.3,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2004,DOLAR p.p. acima IBOV,3.52,-0.48,-1.96,12.69,6.58,-8.9,-8.21,-5.16,-4.5,0.76,-13.41,-7.05,-25.94,-449.19,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2003,DOLAR p.p. acima IBOV,2.69,7.1,-15.56,-25.2,-4.27,0.19,-1.36,-11.78,-6.96,-14.62,-8.98,-12.21,-115.57,-313.62,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2002,DOLAR p.p. acima IBOV,10.52,-13.21,4.5,2.95,8.46,26.17,32.9,-18.2,45.82,-24.34,-3.59,-10.07,69.28,61.2,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2001,DOLAR p.p. acima IBOV,-15.01,13.84,14.83,-2.25,9.82,-1.72,11.01,11.62,21.84,-5.51,-20.38,-13.23,29.69,-132.31,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2000,DOLAR p.p. acima IBOV,4.86,-9.64,-2.1,16.21,4.84,-13.3,0.23,-2.68,9.29,10.2,13.28,-15.06,20.02,-218.11,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
1999,DOLAR p.p. acima IBOV,43.63,-4.93,-36.65,-9.67,6.11,-2.2,11.31,5.9,-4.8,-3.75,-19.31,-31.0,-103.92,-286.98,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
1998,DOLAR p.p. acima IBOV,5.32,-8.15,-12.4,2.86,16.22,2.26,-10.07,40.71,-1.13,-6.25,-21.81,22.02,41.73,-60.87,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
1997,DOLAR p.p. acima IBOV,-12.48,-10.34,-1.7,-9.95,-12.9,-10.3,-1.82,18.34,-10.76,24.44,-3.93,-7.94,-37.42,-165.97,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
1996,DOLAR p.p. acima IBOV,-19.2,4.33,0.44,-3.77,-10.32,-4.91,-0.64,-1.66,-2.54,-0.74,-1.49,-5.01,-56.88,-86.03,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
1995,DOLAR p.p. acima IBOV,10.3,16.94,14.15,-26.13,1.68,4.92,-6.09,-9.57,-8.03,12.43,-5.57,2.43,16.21,-16.6,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
1994,DOLAR p.p. acima IBOV,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-17.33,-32.28,-6.95,11.69,2.84,6.61,-31.59,-31.59,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2025,BDRX - ÍNDICE DE BDR NÃO PATROCINADO - GLOBAL,-0.0423,-0.028,-0.0944,0.0021,0.0713,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-0.0949,13.2109,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:06:14.334006+0000,bdrx
2024,BDRX - ÍNDICE DE BDR NÃO PATROCINADO - GLOBAL,0.0478,0.063,0.0404,0.0057,0.0732,0.1279,0.0029,0.0055,-0.0021,0.0602,0.0832,0.0464,0.7059,14.7009,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:06:14.334006+0000,bdrx
2023,BDRX - ÍNDICE DE BDR NÃO PATROCINADO - GLOBAL,0.0437,0.0115,0.0299,-0.0049,0.059,0.0048,0.0213,0.0326,-0.0346,-0.0157,0.0646,0.0284,0.2633,8.2037,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:06:14.334006+0000,bdrx
2022,BDRX - ÍNDICE DE BDR NÃO PATROCINADO - GLOBAL,-0.0983,-0.0682,-0.0398,-0.0696,-0.0432,0.0079,0.0765,-0.0305,-0.0838,0.0133,0.0709,-0.0422,-0.2805,6.2852,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:06:14.334006+0000,bdrx
2021,BDRX - ÍNDICE DE BDR NÃO PATROCINADO - GLOBAL,0.0611,0.0393,0.0308,0.0098,-0.0385,-0.0028,0.0591,0.0228,-0.0017,0.1115,-0.0067,0.0171,0.3365,9.1259,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:06:14.334006+0000,bdrx
2020,BDRX - ÍNDICE DE BDR NÃO PATROCINADO - GLOBAL,0.0647,-0.057,0.0547,0.1632,0.029,0.045,0.0177,0.1462,-0.0197,-0.0175,0.0255,0.0093,0.5401,6.5763,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:06:14.334006+0000,bdrx
2019,BDRX - ÍNDICE DE BDR NÃO PATROCINADO - GLOBAL,0.0072,0.0596,0.0619,0.0569,-0.0659,0.0373,0.0137,0.0606,0.0271,-0.0142,0.0903,-0.0152,0.3567,3.9194,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:06:14.334006+0000,bdrx
2018,BDRX - ÍNDICE DE BDR NÃO PATROCINADO - GLOBAL,0.0164,-0.0126,-0.0265,0.0698,0.0957,0.0431,0.0048,0.131,-0.0043,-0.1426,0.0477,-0.0773,0.1202,2.6261,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:06:14.334006+0000,bdrx
2017,BDRX - ÍNDICE DE BDR NÃO PATROCINADO - GLOBAL,-0.0273,0.0338,0.0056,0.0276,0.0306,0.0387,-0.0408,0.011,0.0166,0.0622,0.0206,0.0435,0.2406,2.237,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:06:14.334006+0000,bdrx
2016,BDRX - ÍNDICE DE BDR NÃO PATROCINADO - GLOBAL,-0.0502,-0.0024,-0.0416,-0.0374,0.0628,-0.1127,0.0405,-0.0019,0.0091,-0.031,0.0958,-0.0154,-0.0971,1.6093,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:06:14.334006+0000,bdrx
2015,BDRX - ÍNDICE DE BDR NÃO PATROCINADO - GLOBAL,-0.0275,0.1149,0.0969,-0.0428,0.0727,-0.0393,0.1242,-0.0072,0.075,0.0665,0.01,0.0042,0.5229,1.8898,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:06:14.334006+0000,bdrx
2014,BDRX - ÍNDICE DE BDR NÃO PATROCINADO - GLOBAL,-0.0088,-0.0025,-0.0179,-0.0047,0.0189,0.0129,0.0239,0.0204,0.0913,0.0194,0.0753,0.0273,0.2806,0.8975,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:06:14.334006+0000,bdrx
2013,BDRX - ÍNDICE DE BDR NÃO PATROCINADO - GLOBAL,0.0274,0.0102,0.0458,0.0095,0.0971,0.0229,0.0651,0.0137,-0.0478,0.0596,0.0845,0.0242,0.4881,0.4818,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:06:14.334006+0000,bdrx
2012,BDRX - ÍNDICE DE BDR NÃO PATROCINADO - GLOBAL,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.027,-0.0273,0.0423,-0.0436,-0.0042,-0.0042,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:06:14.334006+0000,bdrx
2025,BDRX p.p. acima IBOV,-9.09,-0.15,-15.51,-3.48,4.08,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-25.21,1178.1,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:06:14.334006+0000,bdrx
2024,BDRX p.p. acima IBOV,9.57,5.3,4.75,2.27,10.35,11.31,-2.74,-5.99,2.87,7.61,11.44,8.93,80.95,1360.1,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:06:14.334006+0000,bdrx
2023,BDRX p.p. acima IBOV,1.0,8.64,5.9,-2.99,2.16,-8.52,-1.14,8.35,-4.17,1.37,-6.08,-2.54,4.05,686.11,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:06:14.334006+0000,bdrx
2022,BDRX p.p. acima IBOV,-16.82,-7.71,-10.04,3.14,-7.54,12.3,2.96,-9.21,-8.85,-4.12,10.15,-1.77,-32.74,536.95,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:06:14.334006+0000,bdrx
2021,BDRX p.p. acima IBOV,9.43,8.3,-2.92,-0.96,-10.0,-0.75,9.86,4.76,6.4,17.89,0.86,-1.14,45.58,829.59,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:06:14.334006+0000,bdrx
2020,BDRX p.p. acima IBOV,8.1,2.73,35.37,6.06,-5.66,-4.26,-6.5,18.06,2.82,-1.06,-13.35,-8.37,51.09,549.86,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:06:14.334006+0000,bdrx
2019,BDRX p.p. acima IBOV,-10.09,7.82,6.37,4.7,-7.29,-0.33,0.53,6.72,-0.86,-3.78,8.09,-8.37,4.08,290.05,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:06:14.334006+0000,bdrx
2018,BDRX p.p. acima IBOV,-9.5,-1.78,-2.67,6.11,20.44,9.51,-8.4,16.31,-3.91,-24.45,2.39,-5.92,-3.01,209.18,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:06:14.334006+0000,bdrx
2017,BDRX p.p. acima IBOV,-10.11,0.3,3.07,2.11,7.17,3.57,-8.88,-6.35,-3.22,6.2,5.21,-1.8,-2.8,190.32,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:06:14.334006+0000,bdrx
2016,BDRX p.p. acima IBOV,1.77,-6.15,-21.13,-11.45,16.36,-17.58,-7.17,-1.23,0.11,-14.34,14.22,1.18,-48.64,155.78,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:06:14.334006+0000,bdrx
2015,BDRX p.p. acima IBOV,3.45,1.52,10.53,-14.21,13.44,-4.54,16.6,7.62,10.86,4.86,2.63,4.35,65.61,213.3,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:06:14.334006+0000,bdrx
2014,BDRX p.p. acima IBOV,6.63,0.9,-8.84,-2.87,2.64,-2.48,-2.62,-7.74,20.83,0.99,7.35,11.35,30.97,102.45,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:06:14.334006+0000,bdrx
2013,BDRX p.p. acima IBOV,4.7,4.93,6.45,1.74,14.01,13.59,4.87,-2.31,-9.43,2.3,11.72,4.28,64.3,58.26,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:06:14.334006+0000,bdrx
2012,BDRX p.p. acima IBOV,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-0.6,0.83,3.52,-10.41,-6.83,-6.83,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:06:14.334006+0000,bdrx
2025,GPTW - ÍNDICE GPTW B3,0.0811,-0.0132,0.1138,0.076,0.0251,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.3108,-0.012,https://maisretorno.com/indice/gptw#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:07:01.662722+0000,gptw
2024,GPTW - ÍNDICE GPTW B3,-0.0586,0.0108,0.0185,-0.0531,-0.048,-0.0099,0.0169,0.0592,-0.0621,-0.0194,-0.0535,-0.0767,-0.2511,-0.2462,https://maisretorno.com/indice/gptw#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:07:01.662722+0000,gptw
2023,GPTW - ÍNDICE GPTW B3,0.0236,-0.1101,-0.0331,0.0265,0.0938,0.1069,0.0125,-0.0921,-0.0294,-0.0848,0.1346,0.0808,0.0961,0.0064,https://maisretorno.com/indice/gptw#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:07:01.662722+0000,gptw
2022,GPTW - ÍNDICE GPTW B3,0.0922,-0.0413,0.0764,-0.1046,-0.0028,-0.1516,0.0757,0.1063,0.0016,0.0658,-0.1236,-0.0341,-0.0818,-0.0818,https://maisretorno.com/indice/gptw#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:07:01.662722+0000,gptw
2025,GPTW p.p. acima IBOV,3.24,1.32,5.31,3.91,-0.54,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,15.36,-35.66,https://maisretorno.com/indice/gptw#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:07:01.662722+0000,gptw
2024,GPTW p.p. acima IBOV,-1.07,0.09,2.56,-3.6,-1.77,-2.47,-1.33,-0.63,-3.13,-0.34,-2.23,-3.38,-14.75,-40.82,https://maisretorno.com/indice/gptw#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:07:01.662722+0000,gptw
2023,GPTW p.p. acima IBOV,-1.01,-3.52,-0.4,0.15,5.64,1.69,-2.01,-4.13,-3.65,-5.54,0.92,2.7,-12.67,-28.99,https://maisretorno.com/indice/gptw#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:07:01.662722+0000,gptw
2022,GPTW p.p. acima IBOV,0.89,-5.02,1.58,-0.36,-3.5,-3.66,2.88,4.46,-0.31,1.13,-9.3,-0.97,-14.19,-14.19,https://maisretorno.com/indice/gptw#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:07:01.662722+0000,gptw
2025,IBBR - ÍNDICE BOVESPA B3 BR+,0.0617,-0.0425,0.0441,0.0521,0.0346,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.1554,0.2007,https://maisretorno.com/indice/ibbr#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:07:51.490237+0000,ibbr
2024,IBBR - ÍNDICE BOVESPA B3 BR+,-0.0424,0.0224,-0.0013,-0.0191,-0.0235,0.0235,0.024,0.0757,-0.0418,0.0004,-0.0428,-0.0501,-0.0796,0.0393,https://maisretorno.com/indice/ibbr#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:07:51.490237+0000,ibbr
2023,IBBR - ÍNDICE BOVESPA B3 BR+,0.0399,-0.0739,-0.0317,0.0249,0.0498,0.0924,0.035,-0.0519,0.009,-0.0254,0.1219,0.0545,0.2512,0.1292,https://maisretorno.com/indice/ibbr#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:07:51.490237+0000,ibbr
